Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn
CUST0447,Grace Hudson,Feb-25,76,Kano,4G Router,Female,2,Fair,38,165GB Monthly Plan,35000,19,665000,169.8,Yes,Better Offers from Competitors
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,Broadband MiFi,Female,2,Fair,32,120GB Monthly Broadband Plan,24000,14,336000,13.17,No,
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,4G Router,Female,2,Fair,32,165GB Monthly Plan,35000,20,700000,23.83,No,
CUST0448,Abubakar Ryan,Jan-25,20,Yobe,5G Broadband Router,Female,2,Fair,32,200GB Monthly Broadband Plan,25000,14,350000,89.94,No,
CUST0449,Funke Chung,Mar-25,36,Cross River,5G Broadband Router,Male,4,Very Good,31,300GB FUP Monthly Unlimited,30000,13,390000,176.69,Yes,Poor Customer Service
CUST0449,Funke Chung,Mar-25,36,Cross River,Mobile SIM Card,Male,4,Very Good,31,20GB Monthly Plan,7500,12,90000,166.7,Yes,Poor Customer Service
CUST0449,Funke Chung,Mar-25,36,Cross River,4G Router,Male,4,Very Good,31,165GB Monthly Plan,35000,6,210000,160.05,Yes,Poor Customer Service
CUST0450,Fatima Curtis,Feb-25,52,Katsina,Mobile SIM Card,Female,2,Fair,9,12.5GB Monthly Plan,5500,7,38500,61.08,Yes,Fast Data Consumption
CUST0451,Sade Baker,Feb-25,18,Ekiti,Mobile SIM Card,Female,2,Fair,23,12.5GB Monthly Plan,5500,8,44000,23.24,No,
CUST0451,Sade Baker,Feb-25,18,Ekiti,4G Router,Female,2,Fair,23,10GB+10mins Monthly Plan,4500,16,72000,112.62,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,Broadband MiFi,Male,2,Fair,50,60GB Monthly Broadband Plan,14500,4,58000,159.9,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,5G Broadband Router,Male,2,Fair,50,150GB FUP Monthly Unlimited,20000,20,400000,156.44,No,
CUST0452,Saidu Jackson,Mar-25,59,Ekiti,Mobile SIM Card,Male,2,Fair,50,3.2GB 2-Day Plan,1000,2,2000,164.81,No,
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),Mobile SIM Card,Male,3,Good,56,3.2GB 2-Day Plan,1000,12,12000,31.28,Yes,Costly Data Plans
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),5G Broadband Router,Male,3,Good,56,200GB Monthly Broadband Plan,25000,4,100000,163.92,Yes,Costly Data Plans
CUST0453,Michael Madden,Feb-25,29,Abuja (FCT),4G Router,Male,3,Good,56,10GB+10mins Monthly Plan,4500,14,63000,88.1,Yes,Costly Data Plans
CUST0454,Tunde Fuller,Feb-25,47,Taraba,5G Broadband Router,Female,1,Poor,19,60GB Monthly Broadband Plan,14500,17,246500,30.75,Yes,High Call Tarriffs
CUST0454,Tunde Fuller,Feb-25,47,Taraba,Mobile SIM Card,Female,1,Poor,19,20GB Monthly Plan,7500,5,37500,157.55,Yes,High Call Tarriffs
CUST0455,Boma Baker,Mar-25,68,Kogi,Broadband MiFi,Female,1,Poor,55,30GB Monthly Broadband Plan,9000,13,117000,67.99,No,
CUST0456,Amina Diaz,Jan-25,71,Oyo,5G Broadband Router,Female,2,Fair,49,450GB 3-Month Broadband Plan,75000,18,1350000,80.7,No,
CUST0457,Maryam Martin,Mar-25,56,Ekiti,Mobile SIM Card,Male,5,Excellent,53,12.5GB Monthly Plan,5500,18,99000,128.95,No,
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,4G Router,Male,1,Poor,57,25GB Monthly Plan,9000,17,153000,43.14,Yes,Costly Data Plans
CUST0458,Alabo Bradley,Mar-25,60,Kebbi,5G Broadband Router,Male,1,Poor,57,120GB Monthly Broadband Plan,24000,6,144000,104.51,Yes,Costly Data Plans
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,Broadband MiFi,Female,1,Poor,8,150GB FUP Monthly Unlimited,20000,19,380000,161.17,No,
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,4G Router,Female,1,Poor,8,10GB+10mins Monthly Plan,4500,10,45000,70.39,No,
CUST0460,Ejiro Martin,Jan-25,49,Zamfara,5G Broadband Router,Female,1,Poor,8,300GB FUP Monthly Unlimited,30000,17,510000,143.01,No,
CUST0461,Halima Walker,Mar-25,29,Niger,Mobile SIM Card,Male,4,Very Good,53,3.2GB 2-Day Plan,1000,5,5000,12.91,Yes,High Call Tarriffs
CUST0461,Halima Walker,Mar-25,29,Niger,Broadband MiFi,Male,4,Very Good,53,60GB Monthly Broadband Plan,14500,3,43500,43.35,Yes,High Call Tarriffs
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,Mobile SIM Card,Female,5,Excellent,56,12.5GB Monthly Plan,5500,14,77000,146.48,No,
CUST0462,Ejiro Brown,Mar-25,67,Bauchi,5G Broadband Router,Female,5,Excellent,56,300GB FUP Monthly Unlimited,30000,5,150000,29.3,No,
CUST0463,Grace Bell,Feb-25,74,Borno,4G Router,Male,4,Very Good,45,65GB Monthly Plan,16000,14,224000,120.52,No,
CUST0463,Grace Bell,Feb-25,74,Borno,5G Broadband Router,Male,4,Very Good,45,150GB FUP Monthly Unlimited,20000,19,380000,24.61,No,
CUST0463,Grace Bell,Feb-25,74,Borno,Mobile SIM Card,Male,4,Very Good,45,1GB+1.5mins Daily Plan,500,5,2500,8.54,No,
CUST0464,Ifeanyi Smith,Mar-25,63,Abia,Mobile SIM Card,Female,4,Very Good,20,2.5GB 2-Day Plan,900,10,9000,187.4,Yes,Poor Customer Service
CUST0465,Abubakar Ross,Jan-25,43,Enugu,Mobile SIM Card,Female,5,Excellent,1,12.5GB Monthly Plan,5500,19,104500,114.83,No,
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,Mobile SIM Card,Female,2,Fair,54,12.5GB Monthly Plan,5500,11,60500,30.22,No,
CUST0466,Alabo Escobar,Feb-25,59,Jigawa,5G Broadband Router,Female,2,Fair,54,150GB FUP Monthly Unlimited,20000,20,400000,160.06,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,Broadband MiFi,Female,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,126.21,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,Mobile SIM Card,Female,4,Very Good,22,16.5GB+10mins Monthly Plan,6500,18,117000,129.21,No,
CUST0467,Ibim Hunter,Jan-25,65,Osun,5G Broadband Router,Female,4,Very Good,22,150GB FUP Monthly Unlimited,20000,20,400000,38.89,No,
CUST0468,David Boone,Jan-25,22,Bauchi,4G Router,Male,5,Excellent,49,65GB Monthly Plan,16000,7,112000,55.36,No,
CUST0469,Halima Matthews,Jan-25,72,Katsina,5G Broadband Router,Female,4,Very Good,26,450GB 3-Month Broadband Plan,75000,1,75000,36.51,No,
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,4G Router,Female,1,Poor,6,25GB Monthly Plan,9000,5,45000,153.78,No,
CUST0470,Sarah Gordon,Jan-25,56,Jigawa,Broadband MiFi,Female,1,Poor,6,300GB FUP Monthly Unlimited,30000,6,180000,190.46,No,
CUST0471,Sade Wagner,Jan-25,57,Enugu,4G Router,Male,3,Good,46,25GB Monthly Plan,9000,4,36000,51.96,No,
CUST0471,Sade Wagner,Jan-25,57,Enugu,Mobile SIM Card,Male,3,Good,46,2.5GB 2-Day Plan,900,20,18000,40.91,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,Mobile SIM Card,Female,1,Poor,8,2.5GB 2-Day Plan,900,8,7200,81.8,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,Broadband MiFi,Female,1,Poor,8,30GB Monthly Broadband Plan,9000,19,171000,54.2,No,
CUST0472,Halima Adams,Mar-25,79,Zamfara,4G Router,Female,1,Poor,8,65GB Monthly Plan,16000,18,288000,49.64,No,
CUST0473,Amaka Jackson,Feb-25,54,Kogi,4G Router,Female,2,Fair,6,165GB Monthly Plan,35000,18,630000,192.29,No,
CUST0474,Alabo Moreno,Mar-25,21,Lagos,5G Broadband Router,Female,2,Fair,54,450GB 3-Month Broadband Plan,75000,7,525000,199.85,Yes,Fast Data Consumption
CUST0474,Alabo Moreno,Mar-25,21,Lagos,Mobile SIM Card,Female,2,Fair,54,16.5GB+10mins Monthly Plan,6500,6,39000,56.62,Yes,Fast Data Consumption
CUST0475,David Park,Jan-25,24,Abia,Mobile SIM Card,Male,2,Fair,26,16.5GB+10mins Monthly Plan,6500,11,71500,191.5,No,
CUST0475,David Park,Jan-25,24,Abia,Broadband MiFi,Male,2,Fair,26,300GB FUP Monthly Unlimited,30000,15,450000,127.22,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,4G Router,Female,5,Excellent,14,165GB Monthly Plan,35000,1,35000,1.35,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,5G Broadband Router,Female,5,Excellent,14,300GB FUP Monthly Unlimited,30000,16,480000,82.93,No,
CUST0476,Zainab Lam,Jan-25,47,Niger,Broadband MiFi,Female,5,Excellent,14,60GB Monthly Broadband Plan,14500,3,43500,107.86,No,
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,5G Broadband Router,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,10,200000,163.35,No,
CUST0478,Ifeanyi Ballard,Jan-25,75,Gombe,Broadband MiFi,Male,2,Fair,29,150GB FUP Monthly Unlimited,20000,16,320000,47.23,No,
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,Mobile SIM Card,Female,1,Poor,58,16.5GB+10mins Monthly Plan,6500,18,117000,99.06,Yes,Better Offers from Competitors
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,Broadband MiFi,Female,1,Poor,58,150GB FUP Monthly Unlimited,20000,19,380000,132.14,Yes,Better Offers from Competitors
CUST0479,Ejiro Stewart,Feb-25,20,Akwa Ibom,4G Router,Female,1,Poor,58,10GB+10mins Monthly Plan,4500,5,22500,13.54,Yes,Better Offers from Competitors
CUST0480,Kunle Goodwin,Mar-25,32,Edo,5G Broadband Router,Male,2,Fair,57,1.5TB Yearly Broadband Plan,150000,14,2100000,0.89,No,
CUST0481,Sade Reed,Jan-25,57,Kwara,Broadband MiFi,Female,5,Excellent,18,150GB FUP Monthly Unlimited,20000,14,280000,9.87,No,
CUST0481,Sade Reed,Jan-25,57,Kwara,5G Broadband Router,Female,5,Excellent,18,1.5TB Yearly Broadband Plan,150000,13,1950000,63.59,No,
CUST0482,Bala Gibson,Feb-25,58,Katsina,4G Router,Male,4,Very Good,48,10GB+10mins Monthly Plan,4500,3,13500,66.18,No,
CUST0484,Ngozi Chan,Jan-25,76,Imo,Broadband MiFi,Female,3,Good,54,120GB Monthly Broadband Plan,24000,4,96000,124.1,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,Broadband MiFi,Male,4,Very Good,59,60GB Monthly Broadband Plan,14500,20,290000,11.43,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,Mobile SIM Card,Male,4,Very Good,59,20GB Monthly Plan,7500,2,15000,13.63,No,
CUST0485,Alabo Anderson,Jan-25,31,Katsina,5G Broadband Router,Male,4,Very Good,59,30GB Monthly Broadband Plan,9000,13,117000,59.34,No,
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,Broadband MiFi,Male,4,Very Good,56,30GB Monthly Broadband Plan,9000,11,99000,91.09,No,
CUST0486,Tamuno Hudson,Jan-25,28,Kogi,4G Router,Male,4,Very Good,56,10GB+10mins Monthly Plan,4500,1,4500,22.05,No,
CUST0487,Kunle Gilmore,Jan-25,40,Borno,4G Router,Female,4,Very Good,23,10GB+10mins Monthly Plan,4500,2,9000,159.51,No,
CUST0487,Kunle Gilmore,Jan-25,40,Borno,Broadband MiFi,Female,4,Very Good,23,150GB FUP Monthly Unlimited,20000,14,280000,62.68,No,
CUST0488,Michael Jones,Jan-25,61,Abia,5G Broadband Router,Male,3,Good,10,300GB FUP Monthly Unlimited,30000,17,510000,11.93,No,
CUST0488,Michael Jones,Jan-25,61,Abia,Broadband MiFi,Male,3,Good,10,120GB Monthly Broadband Plan,24000,14,336000,171.81,No,
CUST0489,Oghene Wilson,Jan-25,41,Benue,Mobile SIM Card,Male,3,Good,51,7GB Monthly Plan,3500,14,49000,123.41,Yes,Fast Data Consumption
CUST0489,Oghene Wilson,Jan-25,41,Benue,5G Broadband Router,Male,3,Good,51,200GB Monthly Broadband Plan,25000,15,375000,32.87,Yes,Fast Data Consumption
CUST0489,Oghene Wilson,Jan-25,41,Benue,4G Router,Male,3,Good,51,65GB Monthly Plan,16000,1,16000,99.44,Yes,Fast Data Consumption
CUST0490,Nura Cox,Jan-25,45,Sokoto,4G Router,Male,3,Good,16,10GB+10mins Monthly Plan,4500,1,4500,165.3,No,
CUST0490,Nura Cox,Jan-25,45,Sokoto,Mobile SIM Card,Male,3,Good,16,7GB Monthly Plan,3500,12,42000,2.47,No,
CUST0491,Funke Smith,Feb-25,30,Plateau,Broadband MiFi,Female,5,Excellent,29,150GB FUP Monthly Unlimited,20000,6,120000,39.97,No,
CUST0491,Funke Smith,Feb-25,30,Plateau,Mobile SIM Card,Female,5,Excellent,29,500MB Daily Plan,350,6,2100,177.13,No,
CUST0492,Tega Kim,Feb-25,47,Enugu,4G Router,Male,3,Good,2,165GB Monthly Plan,35000,4,140000,131.15,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,Mobile SIM Card,Female,3,Good,16,3.2GB 2-Day Plan,1000,5,5000,29.31,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,5G Broadband Router,Female,3,Good,16,60GB Monthly Broadband Plan,14500,13,188500,38.74,No,
CUST0493,Tega Fischer,Mar-25,42,Abia,Broadband MiFi,Female,3,Good,16,300GB FUP Monthly Unlimited,30000,14,420000,63.93,No,
CUST0494,Halima Martin,Feb-25,21,Benue,4G Router,Female,3,Good,51,165GB Monthly Plan,35000,3,105000,42.24,Yes,High Call Tarriffs
CUST0494,Halima Martin,Feb-25,21,Benue,5G Broadband Router,Female,3,Good,51,1.5TB Yearly Broadband Plan,150000,20,3000000,158.3,Yes,High Call Tarriffs
CUST0495,Kunle Brown,Mar-25,37,Zamfara,5G Broadband Router,Female,4,Very Good,49,200GB Monthly Broadband Plan,25000,16,400000,105.33,No,
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,4G Router,Female,2,Fair,41,10GB+10mins Monthly Plan,4500,13,58500,61.55,Yes,Poor Customer Service
CUST0496,Grace Matthews,Jan-25,76,Akwa Ibom,Mobile SIM Card,Female,2,Fair,41,1.5GB 2-Day Plan,600,12,7200,187.13,Yes,Poor Customer Service
CUST0497,Saidu Baker,Jan-25,26,Borno,Broadband MiFi,Male,5,Excellent,19,60GB Monthly Broadband Plan,14500,14,203000,90.5,No,
CUST0497,Saidu Baker,Jan-25,26,Borno,4G Router,Male,5,Excellent,19,165GB Monthly Plan,35000,16,560000,73.82,No,
CUST0497,Saidu Baker,Jan-25,26,Borno,5G Broadband Router,Male,5,Excellent,19,200GB Monthly Broadband Plan,25000,1,25000,54.97,No,
CUST0498,Shehu Harris,Jan-25,72,Osun,Broadband MiFi,Female,3,Good,42,150GB FUP Monthly Unlimited,20000,3,60000,20.13,No,
CUST0498,Shehu Harris,Jan-25,72,Osun,4G Router,Female,3,Good,42,25GB Monthly Plan,9000,7,63000,8.14,No,
CUST0499,Tega Hood,Mar-25,41,Bayelsa,5G Broadband Router,Female,2,Fair,20,30GB Monthly Broadband Plan,9000,10,90000,154.13,No,
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,4G Router,Male,4,Very Good,31,165GB Monthly Plan,35000,15,525000,144.64,Yes,High Call Tarriffs
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,Mobile SIM Card,Male,4,Very Good,31,7GB Monthly Plan,3500,11,38500,158.49,Yes,High Call Tarriffs
CUST0500,Oghene Hamilton,Feb-25,67,Kebbi,Broadband MiFi,Male,4,Very Good,31,150GB FUP Monthly Unlimited,20000,14,280000,86.04,Yes,High Call Tarriffs
